name,ra_deg,dec_deg,theta_E_pub,q_pub,survey,src_table
G4B_01197,189.28317,63.17347,0.0,0.0,LRGDEFL2B,tierA|vd=156+-23|z=0.300|ACSWFC|1440s|P12166
G4B_01198,186.67437,21.87153,0.0,0.0,LRGDEFL2B,tierA|vd=153+-30|z=0.435|ACSWFC|1440s|P12166
G4B_01199,17.52497,32.19193,0.0,0.0,LRGDEFL2B,tierA|vd=140+-19|z=0.338|ACSWFC|1440s|P--
G4B_01200,194.48622,47.05284,0.0,0.0,LRGDEFL2B,tierA|vd=140+-20|z=0.345|ACSWFC|1440s|P12166
G4B_01201,329.04767,1.38953,0.0,0.0,LRGDEFL2B,tierA|vd=139+-24|z=0.225|ACSWFC|1440s|P--
G4B_01202,200.89720,30.39032,0.0,0.0,LRGDEFL2B,tierA|vd=139+-22|z=0.327|ACSWFC|1440s|P--
G4B_01203,323.80252,-1.05959,0.0,0.0,LRGDEFL2B,tierA|vd=124+-12|z=0.158|ACSWFC|1440s|P12884
G4B_01204,245.34293,38.16758,0.0,0.0,LRGDEFL2B,tierA|vd=122+-18|z=0.195|ACSWFC|1440s|P12166
G4B_01205,250.72894,36.83367,0.0,0.0,LRGDEFL2B,tierA|vd=206+-34|z=0.499|ACSWFC|1434s|P11675
G4B_01206,150.36245,50.45347,0.0,0.0,LRGDEFL2B,tierA|vd=170+-8|z=0.141|WFC3UVIS|1428s|P17199
G4B_01207,210.71751,54.41800,0.0,0.0,LRGDEFL2B,tierA|vd=168+-10|z=0.101|ACSWFC|1420s|P13364
G4B_01208,195.22762,27.99759,0.0,0.0,LRGDEFL2B,tierA|vd=229+-15|z=0.302|ACSWFC|1400s|P12918
G4B_01209,210.91306,54.25100,0.0,0.0,LRGDEFL2B,tierA|vd=192+-9|z=0.161|ACSWFC|1400s|P13364
G4B_01210,195.17808,28.08991,0.0,0.0,LRGDEFL2B,tierA|vd=157+-14|z=0.368|ACSWFC|1400s|P10861
G4B_01211,194.81761,27.98633,0.0,0.0,LRGDEFL2B,tierA|vd=134+-7|z=0.158|ACSWFC|1400s|P12918
G4B_01212,187.02157,12.65227,0.0,0.0,LRGDEFL2B,tierA|vd=201+-12|z=0.153|ACSWFC|1399s|P--
G4B_01213,132.86045,35.97049,0.0,0.0,LRGDEFL2B,tierA|vd=245+-22|z=0.272|ACSWFC|1386s|P--
G4B_01214,132.86810,35.95034,0.0,0.0,LRGDEFL2B,tierA|vd=165+-14|z=0.140|ACSWFC|1386s|P--
G4B_01215,132.86413,35.95196,0.0,0.0,LRGDEFL2B,tierA|vd=138+-14|z=0.116|ACSWFC|1386s|P--
G4B_01216,350.54775,19.73074,0.0,0.0,LRGDEFL2B,tierA|vd=229+-30|z=0.517|ACSWFC|1370s|P9744
G4B_01217,350.52204,19.74120,0.0,0.0,LRGDEFL2B,tierA|vd=204+-33|z=0.520|ACSWFC|1370s|P9744
G4B_01218,186.26233,12.36758,0.0,0.0,LRGDEFL2B,tierA|vd=148+-18|z=0.505|ACSWFC|1370s|P17844
G4B_01219,168.29122,23.94494,0.0,0.0,LRGDEFL2B,tierA|vd=243+-19|z=0.341|ACSWFC|1356s|P14362
G4B_01220,218.25383,34.53357,0.0,0.0,LRGDEFL2B,tierA|vd=223+-31|z=0.491|ACSWFC|1354s|P11597
G4B_01221,355.72742,-1.34266,0.0,0.0,LRGDEFL2B,tierA|vd=221+-25|z=0.264|WFC3UVIS|1350s|P16734
G4B_01222,355.69214,-1.34841,0.0,0.0,LRGDEFL2B,tierA|vd=175+-18|z=0.301|WFC3UVIS|1350s|P16734
G4B_01223,161.25902,3.88075,0.0,0.0,LRGDEFL2B,tierA|vd=237+-18|z=0.315|WFC3UVIS|1325s|P--
G4B_01224,210.98633,55.55186,0.0,0.0,LRGDEFL2B,tierA|vd=217+-23|z=0.330|WFC3UVIS|1316s|P13682
G4B_01225,211.19068,53.22929,0.0,0.0,LRGDEFL2B,tierA|vd=238+-13|z=0.259|WFC3UVIS|1313s|P14796
G4B_01226,212.67337,53.89285,0.0,0.0,LRGDEFL2B,tierA|vd=178+-21|z=0.520|WFC3UVIS|1313s|P--
G4B_01227,212.67685,53.87372,0.0,0.0,LRGDEFL2B,tierA|vd=157+-17|z=0.160|WFC3UVIS|1313s|P--
G4B_01228,150.94459,32.92044,0.0,0.0,LRGDEFL2B,tierA|vd=165+-10|z=0.108|WFC3UVIS|1300s|P17147
G4B_01229,214.78808,52.66568,0.0,0.0,LRGDEFL2B,tierA|vd=157+-29|z=0.264|ACSWFC|1300s|P12547
G4B_01230,198.49262,42.21796,0.0,0.0,LRGDEFL2B,tierA|vd=249+-17|z=0.209|WFC3UVIS|1264s|P18061
G4B_01231,200.37617,42.42141,0.0,0.0,LRGDEFL2B,tierA|vd=136+-8|z=0.081|WFC3UVIS|1264s|P18061
G4B_01232,133.33689,33.29609,0.0,0.0,LRGDEFL2B,tierA|vd=172+-8|z=0.145|WFC3UVIS|1262s|P18061
G4B_01233,189.17725,-0.42804,0.0,0.0,LRGDEFL2B,tierA|vd=150+-12|z=0.136|WFC3UVIS|1262s|P18061
G4B_01234,205.99726,60.66929,0.0,0.0,LRGDEFL2B,tierA|vd=231+-40|z=0.468|ACSWFC|1244s|P--
G4B_01235,150.13625,30.55105,0.0,0.0,LRGDEFL2B,tierA|vd=250+-50|z=0.541|ACSWFC|1234s|P--
G4B_01236,150.12673,30.53386,0.0,0.0,LRGDEFL2B,tierA|vd=237+-29|z=0.542|ACSWFC|1234s|P--
G4B_01237,119.27581,14.40641,0.0,0.0,LRGDEFL2B,tierA|vd=217+-20|z=0.396|ACSWFC|1226s|P--
G4B_01238,30.05859,28.81285,0.0,0.0,LRGDEFL2B,tierA|vd=210+-27|z=0.483|ACSWFC|1226s|P10210
G4B_01239,123.38639,22.08132,0.0,0.0,LRGDEFL2B,tierA|vd=249+-30|z=0.391|ACSWFC|1200s|P16670
G4B_01240,225.37772,42.35634,0.0,0.0,LRGDEFL2B,tierA|vd=248+-18|z=0.243|ACSWFC|1200s|P16670
G4B_01241,201.08919,4.32181,0.0,0.0,LRGDEFL2B,tierA|vd=248+-23|z=0.260|ACSWFC|1200s|P16670
G4B_01242,319.00104,-2.42200,0.0,0.0,LRGDEFL2B,tierA|vd=248+-31|z=0.453|ACSWFC|1200s|P16670
G4B_01243,135.77701,27.65513,0.0,0.0,LRGDEFL2B,tierA|vd=246+-36|z=0.489|ACSWFC|1200s|P16670
G4B_01244,137.69877,38.82398,0.0,0.0,LRGDEFL2B,tierA|vd=245+-47|z=0.484|ACSWFC|1200s|P15843
G4B_01245,350.24789,29.20312,0.0,0.0,LRGDEFL2B,tierA|vd=243+-37|z=0.494|ACSWFC|1200s|P16670
G4B_01246,168.82816,53.33011,0.0,0.0,LRGDEFL2B,tierA|vd=241+-43|z=0.468|ACSWFC|1200s|P10875
G4B_01247,220.22965,34.61374,0.0,0.0,LRGDEFL2B,tierA|vd=240+-14|z=0.163|ACSWFC|1200s|P16016
G4B_01248,145.64810,53.33160,0.0,0.0,LRGDEFL2B,tierA|vd=238+-36|z=0.473|ACSWFC|1200s|P--
G4B_01249,331.87166,-3.04988,0.0,0.0,LRGDEFL2B,tierA|vd=238+-33|z=0.526|ACSWFC|1200s|P14098
G4B_01250,192.84705,31.53120,0.0,0.0,LRGDEFL2B,tierA|vd=237+-22|z=0.505|ACSWFC|1200s|P15843
G4B_01251,168.79573,53.34549,0.0,0.0,LRGDEFL2B,tierA|vd=237+-46|z=0.469|ACSWFC|1200s|P10875
G4B_01252,134.08285,37.94600,0.0,0.0,LRGDEFL2B,tierA|vd=236+-35|z=0.405|ACSWFC|1200s|P16670
G4B_01253,213.70598,54.76151,0.0,0.0,LRGDEFL2B,tierA|vd=235+-31|z=0.519|ACSWFC|1200s|P15608
G4B_01254,173.36125,3.44197,0.0,0.0,LRGDEFL2B,tierA|vd=235+-16|z=0.237|ACSWFC|1200s|P13024
G4B_01255,238.93313,11.19911,0.0,0.0,LRGDEFL2B,tierA|vd=235+-24|z=0.434|ACSWFC|1200s|P13024
G4B_01256,215.51229,4.59916,0.0,0.0,LRGDEFL2B,tierA|vd=234+-39|z=0.546|ACSWFC|1200s|P15279
G4B_01257,225.36274,42.33904,0.0,0.0,LRGDEFL2B,tierA|vd=234+-28|z=0.292|ACSWFC|1200s|P16670
G4B_01258,0.80392,-6.10482,0.0,0.0,LRGDEFL2B,tierA|vd=232+-14|z=0.234|ACSWFC|1200s|P--
G4B_01259,123.40831,22.09239,0.0,0.0,LRGDEFL2B,tierA|vd=232+-24|z=0.388|ACSWFC|1200s|P16670
G4B_01260,168.83212,53.31053,0.0,0.0,LRGDEFL2B,tierA|vd=230+-33|z=0.467|ACSWFC|1200s|P10875
G4B_01261,16.70048,1.06500,0.0,0.0,LRGDEFL2B,tierA|vd=228+-15|z=0.256|ACSWFC|1200s|P16670
G4B_01262,349.16418,12.78347,0.0,0.0,LRGDEFL2B,tierA|vd=227+-30|z=0.518|ACSWFC|1200s|P--
G4B_01263,137.27592,36.55015,0.0,0.0,LRGDEFL2B,tierA|vd=226+-23|z=0.446|ACSWFC|1200s|P--
G4B_01264,137.26936,36.57088,0.0,0.0,LRGDEFL2B,tierA|vd=224+-31|z=0.439|ACSWFC|1200s|P--
G4B_01265,0.79826,-6.09169,0.0,0.0,LRGDEFL2B,tierA|vd=224+-14|z=0.233|ACSWFC|1200s|P--
G4B_01266,172.77707,35.90855,0.0,0.0,LRGDEFL2B,tierA|vd=223+-15|z=0.211|ACSWFC|1200s|P--
G4B_01267,197.19877,62.81955,0.0,0.0,LRGDEFL2B,tierA|vd=223+-20|z=0.285|ACSWFC|1200s|P--
G4B_01268,168.81666,53.32003,0.0,0.0,LRGDEFL2B,tierA|vd=222+-33|z=0.464|ACSWFC|1200s|P10875
G4B_01269,177.01184,51.27522,0.0,0.0,LRGDEFL2B,tierA|vd=221+-7|z=0.130|ACSWFC|1200s|P15132
G4B_01270,16.70577,1.05953,0.0,0.0,LRGDEFL2B,tierA|vd=220+-29|z=0.256|ACSWFC|1200s|P16670
G4B_01271,148.73750,39.54979,0.0,0.0,LRGDEFL2B,tierA|vd=219+-18|z=0.198|WFC3UVIS|1200s|P--
G4B_01272,182.27623,45.68366,0.0,0.0,LRGDEFL2B,tierA|vd=219+-19|z=0.413|ACSWFC|1200s|P13024
G4B_01273,123.38230,22.07441,0.0,0.0,LRGDEFL2B,tierA|vd=217+-21|z=0.392|ACSWFC|1200s|P16670
G4B_01274,128.27793,45.81341,0.0,0.0,LRGDEFL2B,tierA|vd=216+-37|z=0.513|ACSWFC|1200s|P15279
G4B_01275,200.60731,46.74552,0.0,0.0,LRGDEFL2B,tierA|vd=215+-23|z=0.369|ACSWFC|1200s|P13024
G4B_01276,313.84687,1.10211,0.0,0.0,LRGDEFL2B,tierA|vd=214+-31|z=0.409|ACSWFC|1200s|P16670
G4B_01277,16.71407,1.07890,0.0,0.0,LRGDEFL2B,tierA|vd=208+-11|z=0.256|ACSWFC|1200s|P16670
G4B_01278,157.68360,51.53976,0.0,0.0,LRGDEFL2B,tierA|vd=206+-32|z=0.413|ACSWFC|1200s|P13671
G4B_01279,238.26804,35.81497,0.0,0.0,LRGDEFL2B,tierA|vd=206+-33|z=0.474|ACSWFC|1200s|P--
G4B_01280,350.26939,29.18211,0.0,0.0,LRGDEFL2B,tierA|vd=206+-31|z=0.484|ACSWFC|1200s|P16670
G4B_01281,132.53549,36.07966,0.0,0.0,LRGDEFL2B,tierA|vd=205+-31|z=0.383|ACSWFC|1200s|P15843
G4B_01282,157.62668,51.52537,0.0,0.0,LRGDEFL2B,tierA|vd=201+-37|z=0.511|ACSWFC|1200s|P13671
G4B_01283,172.80936,35.88636,0.0,0.0,LRGDEFL2B,tierA|vd=200+-40|z=0.404|ACSWFC|1200s|P--
G4B_01284,132.51062,36.07714,0.0,0.0,LRGDEFL2B,tierA|vd=200+-29|z=0.386|ACSWFC|1200s|P15843
G4B_01285,123.41051,22.08777,0.0,0.0,LRGDEFL2B,tierA|vd=192+-27|z=0.385|ACSWFC|1200s|P16670
G4B_01286,145.73048,1.92700,0.0,0.0,LRGDEFL2B,tierA|vd=192+-20|z=0.290|ACSWFC|1200s|P15279
G4B_01287,132.52063,36.06911,0.0,0.0,LRGDEFL2B,tierA|vd=191+-34|z=0.366|ACSWFC|1200s|P15843
G4B_01288,200.58407,46.76673,0.0,0.0,LRGDEFL2B,tierA|vd=191+-23|z=0.379|ACSWFC|1200s|P13024
G4B_01289,132.55976,36.06039,0.0,0.0,LRGDEFL2B,tierA|vd=191+-26|z=0.399|ACSWFC|1200s|P15843
G4B_01290,217.11646,52.30021,0.0,0.0,LRGDEFL2B,tierA|vd=191+-26|z=0.363|ACSWFC|1200s|P15279
G4B_01291,134.02534,37.92489,0.0,0.0,LRGDEFL2B,tierA|vd=189+-34|z=0.407|ACSWFC|1200s|P16670
G4B_01292,319.00802,-2.43082,0.0,0.0,LRGDEFL2B,tierA|vd=187+-27|z=0.459|ACSWFC|1200s|P16670
G4B_01293,162.67456,35.83628,0.0,0.0,LRGDEFL2B,tierA|vd=187+-19|z=0.159|ACSWFC|1200s|P15843
G4B_01294,132.53297,36.07048,0.0,0.0,LRGDEFL2B,tierA|vd=183+-24|z=0.376|ACSWFC|1200s|P15843
G4B_01295,132.55893,36.06623,0.0,0.0,LRGDEFL2B,tierA|vd=183+-24|z=0.475|ACSWFC|1200s|P15843
G4B_01296,162.65529,35.81039,0.0,0.0,LRGDEFL2B,tierA|vd=183+-26|z=0.512|ACSWFC|1200s|P15843
G4B_01297,134.06081,37.93241,0.0,0.0,LRGDEFL2B,tierA|vd=180+-28|z=0.421|ACSWFC|1200s|P16670
G4B_01298,157.61473,51.55943,0.0,0.0,LRGDEFL2B,tierA|vd=178+-34|z=0.515|ACSWFC|1200s|P13671
G4B_01299,132.53181,36.07494,0.0,0.0,LRGDEFL2B,tierA|vd=176+-29|z=0.372|ACSWFC|1200s|P15843
G4B_01300,137.29296,36.54046,0.0,0.0,LRGDEFL2B,tierA|vd=173+-28|z=0.443|ACSWFC|1200s|P--
G4B_01301,167.23213,9.11340,0.0,0.0,LRGDEFL2B,tierA|vd=173+-28|z=0.473|ACSWFC|1200s|P15843
G4B_01302,212.83419,52.20054,0.0,0.0,LRGDEFL2B,tierA|vd=172+-15|z=0.283|ACSWFC|1200s|P--
G4B_01303,224.31708,22.33074,0.0,0.0,LRGDEFL2B,tierA|vd=170+-15|z=0.264|ACSWFC|1200s|P--
G4B_01304,350.24831,29.18345,0.0,0.0,LRGDEFL2B,tierA|vd=167+-18|z=0.315|ACSWFC|1200s|P16670
G4B_01305,176.08640,10.75607,0.0,0.0,LRGDEFL2B,tierA|vd=164+-12|z=0.073|ACSWFC|1200s|P15279
G4B_01306,354.40767,0.16509,0.0,0.0,LRGDEFL2B,tierA|vd=163+-21|z=0.273|ACSWFC|1200s|P--
G4B_01307,135.14270,20.91086,0.0,0.0,LRGDEFL2B,tierA|vd=162+-21|z=0.233|ACSWFC|1200s|P16670
G4B_01308,16.71913,1.06442,0.0,0.0,LRGDEFL2B,tierA|vd=159+-16|z=0.248|ACSWFC|1200s|P16670
G4B_01309,192.06477,7.73315,0.0,0.0,LRGDEFL2B,tierA|vd=158+-20|z=0.332|ACSWFC|1200s|P--
G4B_01310,132.52302,36.05693,0.0,0.0,LRGDEFL2B,tierA|vd=154+-27|z=0.373|ACSWFC|1200s|P15843
G4B_01311,180.32527,56.69875,0.0,0.0,LRGDEFL2B,tierA|vd=154+-12|z=0.147|ACSWFC|1200s|P--
G4B_01312,16.71463,1.08233,0.0,0.0,LRGDEFL2B,tierA|vd=152+-24|z=0.248|ACSWFC|1200s|P16670
G4B_01313,123.40543,22.09291,0.0,0.0,LRGDEFL2B,tierA|vd=145+-28|z=0.392|ACSWFC|1200s|P16670
G4B_01314,211.77073,-0.24116,0.0,0.0,LRGDEFL2B,tierA|vd=145+-14|z=0.211|ACSWFC|1200s|P--
G4B_01315,16.72889,1.05957,0.0,0.0,LRGDEFL2B,tierA|vd=141+-23|z=0.246|ACSWFC|1200s|P16670
G4B_01316,16.71099,1.04075,0.0,0.0,LRGDEFL2B,tierA|vd=138+-16|z=0.254|ACSWFC|1200s|P16670
G4B_01317,137.25408,36.55876,0.0,0.0,LRGDEFL2B,tierA|vd=134+-8|z=0.069|ACSWFC|1200s|P--
G4B_01318,167.88372,55.76497,0.0,0.0,LRGDEFL2B,tierA|vd=132+-25|z=0.348|ACSWFC|1200s|P--
G4B_01319,16.71815,1.05751,0.0,0.0,LRGDEFL2B,tierA|vd=127+-17|z=0.256|ACSWFC|1200s|P16670
G4B_01320,132.52925,36.06159,0.0,0.0,LRGDEFL2B,tierA|vd=127+-18|z=0.381|ACSWFC|1200s|P15843
G4B_01321,184.11403,13.22232,0.0,0.0,LRGDEFL2B,tierA|vd=243+-11|z=0.141|ACSWFC|1190s|P--
G4B_01322,184.85712,47.23518,0.0,0.0,LRGDEFL2B,tierA|vd=176+-24|z=0.197|ACSWFC|1189s|P17743
G4B_01323,198.07778,44.09674,0.0,0.0,LRGDEFL2B,tierA|vd=246+-25|z=0.315|ACSWFC|1185s|P13357
G4B_01324,39.97184,-1.52938,0.0,0.0,LRGDEFL2B,tierA|vd=237+-22|z=0.367|ACSWFC|1179s|P15117
G4B_01325,177.34296,22.39065,0.0,0.0,LRGDEFL2B,tierA|vd=229+-10|z=0.174|ACSWFC|1179s|P15117
G4B_01326,40.00415,-1.58759,0.0,0.0,LRGDEFL2B,tierA|vd=213+-28|z=0.378|ACSWFC|1179s|P15117
G4B_01327,40.06472,-1.66267,0.0,0.0,LRGDEFL2B,tierA|vd=181+-27|z=0.456|ACSWFC|1179s|P15117
G4B_01328,236.09605,27.63696,0.0,0.0,LRGDEFL2B,tierA|vd=161+-7|z=0.116|WFC3UVIS|1170s|P17147
G4B_01329,183.98723,47.53110,0.0,0.0,LRGDEFL2B,tierA|vd=227+-7|z=0.063|ACSWFC|1164s|P14644
G4B_01330,184.87550,47.09748,0.0,0.0,LRGDEFL2B,tierA|vd=193+-19|z=0.303|ACSWFC|1164s|P14644
G4B_01331,247.26806,47.14807,0.0,0.0,LRGDEFL2B,tierA|vd=151+-15|z=0.129|ACSWFC|1164s|P12292
G4B_01332,184.52740,56.78892,0.0,0.0,LRGDEFL2B,tierA|vd=212+-10|z=0.239|ACSWFC|1156s|P13661
G4B_01333,159.28656,37.14370,0.0,0.0,LRGDEFL2B,tierA|vd=166+-12|z=0.146|WFC3UVIS|1150s|P--
G4B_01334,203.31596,56.50872,0.0,0.0,LRGDEFL2B,tierA|vd=158+-30|z=0.323|WFC3UVIS|1150s|P17891
G4B_01335,159.29679,37.13722,0.0,0.0,LRGDEFL2B,tierA|vd=138+-8|z=0.068|WFC3UVIS|1150s|P--
G4B_01336,184.75922,47.08484,0.0,0.0,LRGDEFL2B,tierA|vd=161+-30|z=0.408|ACSWFC|1148s|P10905
G4B_01337,138.80695,42.21630,0.0,0.0,LRGDEFL2B,tierA|vd=200+-37|z=0.525|ACSWFC|1140s|P12292
G4B_01338,212.80205,53.93814,0.0,0.0,LRGDEFL2B,tierA|vd=246+-25|z=0.521|ACSWFC|1122s|P--
G4B_01339,173.75429,37.35353,0.0,0.0,LRGDEFL2B,tierA|vd=194+-13|z=0.136|ACSWFC|1120s|P12292
G4B_01340,218.22577,33.16741,0.0,0.0,LRGDEFL2B,tierA|vd=185+-14|z=0.266|ACSWFC|1114s|P11663
G4B_01341,210.85159,54.86481,0.0,0.0,LRGDEFL2B,tierA|vd=171+-15|z=0.084|WFC3UVIS|1112s|P--
G4B_01342,198.12516,18.22204,0.0,0.0,LRGDEFL2B,tierA|vd=205+-15|z=0.146|WFC3UVIS|1100s|P--
G4B_01343,198.12517,18.22047,0.0,0.0,LRGDEFL2B,tierA|vd=195+-8|z=0.145|WFC3UVIS|1100s|P--
G4B_01344,150.02090,28.58228,0.0,0.0,LRGDEFL2B,tierA|vd=234+-6|z=0.090|ACSWFC|1098s|P12292
G4B_01345,150.02524,28.58483,0.0,0.0,LRGDEFL2B,tierA|vd=146+-13|z=0.090|ACSWFC|1098s|P12292
G4B_01346,161.75021,13.01296,0.0,0.0,LRGDEFL2B,tierA|vd=160+-12|z=0.134|ACSWFC|1096s|P--
G4B_01347,1.87006,0.90165,0.0,0.0,LRGDEFL2B,tierA|vd=222+-11|z=0.102|ACSWFC|1086s|P12292
G4B_01348,155.42786,20.49864,0.0,0.0,LRGDEFL2B,tierA|vd=207+-20|z=0.352|ACSWFC|1086s|P12292
G4B_01349,241.34702,38.19832,0.0,0.0,LRGDEFL2B,tierA|vd=222+-37|z=0.307|ACSWFC|1084s|P--
G4B_01350,200.99615,39.77590,0.0,0.0,LRGDEFL2B,tierA|vd=149+-22|z=0.464|ACSWFC|1084s|P13661
G4B_01351,359.67450,32.52595,0.0,0.0,LRGDEFL2B,tierA|vd=244+-17|z=0.302|ACSWFC|1060s|P14606
G4B_01352,221.59684,38.94555,0.0,0.0,LRGDEFL2B,tierA|vd=206+-35|z=0.498|ACSWFC|1060s|P13661
G4B_01353,337.17001,-0.30472,0.0,0.0,LRGDEFL2B,tierA|vd=243+-16|z=0.239|ACSWFC|1056s|P13661
G4B_01354,171.29799,30.99244,0.0,0.0,LRGDEFL2B,tierA|vd=249+-31|z=0.443|ACSWFC|1050s|P--
G4B_01355,171.29478,30.97677,0.0,0.0,LRGDEFL2B,tierA|vd=235+-31|z=0.438|ACSWFC|1050s|P--
G4B_01356,354.12005,21.13007,0.0,0.0,LRGDEFL2B,tierA|vd=206+-5|z=0.054|WFC3UVIS|1044s|P16223
G4B_01357,196.03221,19.21065,0.0,0.0,LRGDEFL2B,tierA|vd=178+-6|z=0.066|WFC3UVIS|1044s|P16223
G4B_01358,354.12558,21.13214,0.0,0.0,LRGDEFL2B,tierA|vd=155+-5|z=0.056|WFC3UVIS|1044s|P16223
G4B_01359,241.52955,22.58648,0.0,0.0,LRGDEFL2B,tierA|vd=249+-35|z=0.381|ACSWFC|1038s|P13661
G4B_01360,135.32747,20.46248,0.0,0.0,LRGDEFL2B,tierA|vd=228+-15|z=0.311|ACSWFC|1038s|P--
G4B_01361,129.24292,8.01647,0.0,0.0,LRGDEFL2B,tierA|vd=235+-21|z=0.427|ACSWFC|1032s|P--
G4B_01362,129.24235,8.03775,0.0,0.0,LRGDEFL2B,tierA|vd=204+-12|z=0.106|ACSWFC|1032s|P--
G4B_01363,216.52601,35.05528,0.0,0.0,LRGDEFL2B,tierA|vd=195+-28|z=0.470|ACSWFC|1032s|P11663
G4B_01364,42.02524,-3.50011,0.0,0.0,LRGDEFL2B,tierA|vd=182+-21|z=0.189|ACSWFC|1032s|P12065
G4B_01365,216.53371,35.02717,0.0,0.0,LRGDEFL2B,tierA|vd=177+-13|z=0.077|ACSWFC|1032s|P11663
G4B_01366,42.04105,-3.51755,0.0,0.0,LRGDEFL2B,tierA|vd=153+-16|z=0.193|ACSWFC|1032s|P12065
G4B_01367,216.32591,35.02880,0.0,0.0,LRGDEFL2B,tierA|vd=129+-10|z=0.132|ACSWFC|1032s|P11663
G4B_01368,219.33468,35.63792,0.0,0.0,LRGDEFL2B,tierA|vd=221+-11|z=0.159|ACSWFC|1030s|P--
G4B_01369,217.73179,34.24116,0.0,0.0,LRGDEFL2B,tierA|vd=230+-8|z=0.084|ACSWFC|1028s|P--
G4B_01370,216.43203,34.28408,0.0,0.0,LRGDEFL2B,tierA|vd=229+-13|z=0.156|ACSWFC|1028s|P10809
G4B_01371,216.76459,33.56423,0.0,0.0,LRGDEFL2B,tierA|vd=227+-8|z=0.151|ACSWFC|1028s|P10809
G4B_01372,216.75924,33.54597,0.0,0.0,LRGDEFL2B,tierA|vd=212+-29|z=0.499|ACSWFC|1028s|P10809
G4B_01373,217.89498,33.10511,0.0,0.0,LRGDEFL2B,tierA|vd=199+-8|z=0.098|ACSWFC|1028s|P10809
G4B_01374,217.12312,33.49826,0.0,0.0,LRGDEFL2B,tierA|vd=175+-11|z=0.129|ACSWFC|1028s|P10809
G4B_01375,216.67998,34.48148,0.0,0.0,LRGDEFL2B,tierA|vd=158+-9|z=0.160|ACSWFC|1028s|P10809
G4B_01376,189.78095,53.24065,0.0,0.0,LRGDEFL2B,tierA|vd=249+-13|z=0.201|WFC3UVIS|1026s|P12754
G4B_01377,189.81573,53.23925,0.0,0.0,LRGDEFL2B,tierA|vd=240+-24|z=0.263|WFC3UVIS|1026s|P12754
G4B_01378,189.83061,53.24710,0.0,0.0,LRGDEFL2B,tierA|vd=212+-13|z=0.202|WFC3UVIS|1026s|P12754
G4B_01379,149.81455,36.04758,0.0,0.0,LRGDEFL2B,tierA|vd=239+-26|z=0.320|ACSWFC|1015s|P17480
G4B_01380,215.17157,53.11394,0.0,0.0,LRGDEFL2B,tierA|vd=167+-26|z=0.200|ACSWFC|1009s|P12063
G4B_01381,115.70702,33.69694,0.0,0.0,LRGDEFL2B,tierA|vd=249+-31|z=0.494|WFC3UVIS|1001s|P16734
G4B_01382,115.73504,33.70528,0.0,0.0,LRGDEFL2B,tierA|vd=217+-12|z=0.253|WFC3UVIS|1001s|P16734
G4B_01383,140.81570,29.76544,0.0,0.0,LRGDEFL2B,tierA|vd=249+-50|z=0.457|WFC3UVIS|1000s|P--
G4B_01384,122.79782,17.67209,0.0,0.0,LRGDEFL2B,tierA|vd=192+-17|z=0.361|WFC3UVIS|1000s|P--
G4B_01385,140.83223,29.76918,0.0,0.0,LRGDEFL2B,tierA|vd=163+-6|z=0.063|WFC3UVIS|1000s|P--
G4B_01386,133.22346,33.79851,0.0,0.0,LRGDEFL2B,tierA|vd=160+-8|z=0.076|ACSWFC|1000s|P13442
G4B_01387,140.81653,29.75655,0.0,0.0,LRGDEFL2B,tierA|vd=155+-31|z=0.337|WFC3UVIS|1000s|P--
G4B_01388,184.97700,6.64116,0.0,0.0,LRGDEFL2B,tierA|vd=124+-15|z=0.161|ACSWFC|1000s|P--
G4B_01389,25.43020,25.13129,0.0,0.0,LRGDEFL2B,tierA|vd=180+-20|z=0.238|ACSWFC|998s|P17484
G4B_01390,181.14344,18.44565,0.0,0.0,LRGDEFL2B,tierA|vd=224+-34|z=0.499|ACSWFC|980s|P18103
G4B_01391,16.92191,1.07711,0.0,0.0,LRGDEFL2B,tierA|vd=212+-14|z=0.154|WFC3UVIS|980s|P13364
G4B_01392,16.94104,1.04764,0.0,0.0,LRGDEFL2B,tierA|vd=180+-15|z=0.153|WFC3UVIS|980s|P13364
G4B_01393,158.04841,27.68113,0.0,0.0,LRGDEFL2B,tierA|vd=157+-7|z=0.085|WFC3UVIS|980s|P13364
G4B_01394,151.75827,46.78139,0.0,0.0,LRGDEFL2B,tierA|vd=166+-10|z=0.123|WFC3UVIS|972s|P12754
G4B_01395,338.42561,13.20234,0.0,0.0,LRGDEFL2B,tierA|vd=246+-45|z=0.502|WFC3UVIS|960s|P--
G4B_01396,343.71428,0.77647,0.0,0.0,LRGDEFL2B,tierA|vd=155+-8|z=0.091|WFC3UVIS|960s|P--
G4B_01397,257.24759,21.88709,0.0,0.0,LRGDEFL2B,tierA|vd=131+-7|z=0.071|WFC3UVIS|960s|P--
G4B_01398,123.33053,46.14714,0.0,0.0,LRGDEFL2B,tierA|vd=131+-4|z=0.054|WFC3UVIS|960s|P--
G4B_01399,157.43962,40.30524,0.0,0.0,LRGDEFL2B,tierA|vd=124+-8|z=0.068|WFC3UVIS|960s|P--
G4B_01400,169.82260,14.32960,0.0,0.0,LRGDEFL2B,tierA|vd=202+-6|z=0.144|ACSWFC|940s|P17480
